"R","TB","AP ",20100703,1,"D","Claiming",23500,"FOR FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds, 121 lbs.; Older, 124 lbs. Non-winners of a race since ","June 3 Allowed 3 lbs. Claiming Price $25,000, For Each $2,500 To $20,000 2 lbs. (Races where entered for $18,000 or less not ","considered).  Lane 2. (If the management considers it inadvisable to run this race on the Turf Course, it will be run on the ","main track at Five Furlongs).","3UF  ",500,"F"," ","T",94,"FM","Clear","Good","4:01",-2,22.72,45.89,0.00,0.00,0.00,57.90,104,93,86,56.68,19560,4700,2585,1410,705,0,0,0,0.00,0.00,"2 Exacta"," 5-2",117.80,38128,"0.1 Superfecta"," 5-2-4-3",59.630,14964,"0.5 Trifecta"," 5-2-4",107.00,33176,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0,0,"","",0
"H","AP ",20100703,5,"D","12Jun10  6AP  6","TB","Cool Gut Girl",120,3,"F","Lf","D   Sanchez",55.50,"4",4,25000,8,8,13.5,8,9.5,8,12.5,0,0,9,17.0,10,22.1,10,0.000,43,"Gulyas Peter","Sisco Racing","COOL GUT GIRL caught 4-wide into first turn, retreated early","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","18Jun10  9AP  4","TB","Stormin Bon",120,3,"F","Lb","Q   Hamilton",10.90,"5",5,25000,6,6,9.5,7,8.0,10,14.0,0,0,11,19.5,12,25.1,12,0.000,38,"Bordonaro John A","Jerome S Fertel","STORMIN BON dropped out early","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","12Jun10  3AP  2","TB","Pocket Miss",124,4,"F","Lb","J Z Santana",10.40,"6",6,25000,3,4,6.0,4,4.5,6,7.5,0,0,6,9.0,5,14.1,5,0.000,56,"Hinsley David H","Perkins Richard and Versatile Thoroughbreds LLC","POCKET MISS bumped after start, urged to contend, emptied out early","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","27Jan10  2GP  2","TB","Far From Shy",120,3,"F","L","J   Alvarado",0.80,"7",7,25000,11,5,8.0,5,7.0,5,7.0,0,0,1,0.0,1,0.0,1,0.000,78,"Canani Nick","Frank Carl Calabrese","FAR FROM SHY stumbled start, guided inside, switched 3-wide 1/4, took charge","Dark Bay or Brown Filly; 2007; Broken Vow-Inherit (Broad Brush) Bred By:Back Bay Farm at Foxwood, Inc. (Kentucky)",3.60,3.00,2.60,0.00,
"H","AP ",20100703,5,"D","12Jun10  6AP  4","TB","Madame Deficit",120,3,"F","Lb","J   Graham",11.30,"8",8,25000,2,1,0.0,1,0.0,1,0.0,0,0,3,1.5,6,14.8,6,0.000,55,"Springer Frank R","Avalon Farms, Inc.","MADAME DEFICIT hustled to lead, set pace into far turn,emptied out upper stretch","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","12Jun10  3AP  5","TB","Via Di Roma",120,3,"F","L","S J Sellers",17.80,"9",9,25000,9,7,12.5,6,7.5,4,6.0,0,0,2,0.5,2,8.5,2,0.000,64,"Berndt Joel","James R Hall","VIA DI ROMA worked way to rail, steady advance,shifted out 3/16, 2nd best","",0.00,9.60,6.80,0.00,
"H","AP ",20100703,5,"D","","TB","Mojito Time",120,3,"F","Lb","J L Castanon",45.60,"10",10,25000,7,11,16.2,11,15.6,11,19.0,0,0,10,18.5,9,21.4,9,0.000,44,"Domenosky Tammy","Little Bruce and Pamela A","MOJITO TIME unruly gate, never seriously menaced","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","12Jun10  3AP  6","TB","Mean Mean Maxine",120,3,"F","Lb","L   Wade",83.10,"11",11,25000,10,9,13.6,9,9.6,7,11.0,0,0,5,7.5,4,14.0,4,0.000,56,"Dorris Chris","Marilyn Greene","MEAN MEAN MAXINE angled to rail early, saved ground, altered course 1/8, improved","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","18Jun10  8AP  7","TB","Float My Boat",120,3,"F","Lb","B   Meier",45.00,"12",12,25000,12,10,16.1,10,11.6,9,13.0,0,0,7,9.5,7,14.9,7,0.000,54,"Mullins Scott D","Arbaway Farm","FLOAT MY BOAT ducked out start, tracked off inside, passed tiring rivals","",0.00,0.00,0.00,0.00,
"H","AP ",20100703,5,"D","(22MAY10  4PID 6)","TB","Babes Bridge It",0,0,"","","",0,"S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"","","","","",0,0,0,0,,
